Uri,167,9,158,58,100,217,11,206,69,137,18,3,15,7,8,143,5,138,49,89,56,3,53,13,40
Schwytz,457,25,432,221,211,603,25,578,266,312,52,2,50,33,17,386,19,367,174,193,165,4,161,59,102
Obwald,113,3,110,50,60,140,3,137,62,75,9,1,8,4,4,105,2,103,46,57,26,.,26,12,14
Nidwald,135,7,128,61,67,181,8,173,79,94,16,2,14,7,7,121,4,117,58,59,44,2,42,14,28
Zoug,327,14,313,139,174,404,16,388,168,220,47,3,44,32,12,279,9,270,104,166,78,4,74,32,42
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1782,46,1736,572,1164,2253,52,2201,663,1538,188,11,177,80,97,1626,31,1595,476,1119,439,10,429,107,322
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,24544,881,23663,10573,13090,31028,945,30083,12255,17828,3549,194,3355,1935,1420,20958,596,20362,8261,12101,6521,155,6366,2059,4307
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5198,184,5014,2143,2871,6989,199,6790,2559,4231,749,34,715,427,288,4502,124,4378,1628,2750,1738,41,1697,504,1193
Vaud,2942,93,2849,1061,1788,4029,98,3931,1290,2641,377,20,357,191,166,2590,57,2533,828,1705,1062,21,1041,271,770
Valais,887,52,835,432,403,1207,58,1149,549,600,119,6,113,58,55,759,38,721,347,374,329,14,315,144,171
Genève,1369,39,1330,650,680,1753,43,1710,720,990,253,8,245,178,67,1153,29,1124,453,671,347,6,341,89,252
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5568,218,5350,2707,2643,7022,236,6786,3126,3660,749,56,693,440,253,4798,142,4656,2155,2501,1475,38,1437,531,906
Berne,3451,107,3344,1656,1688,4283,118,4165,1871,2294,434,26,408,260,148,2990,69,2921,1324,1597,859,23,836,287,549
Fribourg,697,44,653,324,329,933,46,887,401,486,96,9,87,60,27,602,31,571,250,321,235,6,229,91,138
Soleure,655,20,635,372,263,805,20,785,410,375,89,6,83,54,29,576,13,563,303,260,140,1,139,53,86
Neuchâtel,510,28,482,226,256,644,30,614,273,341,96,9,87,46,41,410,17,393,171,222,138,4,134,56,78
Jura,255,19,236,129,107,357,22,335,171,164,34,6,28,20,8,220,12,208,107,101,103,4,99,44,55
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2873,98,2775,1118,1657,3436,106,3330,1262,2068,445,21,424,208,216,2382,67,2315,881,1434,609,18,591,173,418
Bâle-Ville,767,12,755,238,517,858,12,846,245,601,206,5,201,87,114,535,6,529,139,390,117,1,116,19,97
Bâle-Campagne,601,14,587,277,310,727,15,712,318,394,78,1,77,51,26,521,12,509,220,289,128,2,126,47,79
Argovie,1505,72,1433,603,830,1851,79,1772,699,1073,161,15,146,70,76,1326,49,1277,522,755,364,15,349,107,242
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3453,96,3357,1554,1803,4044,105,3939,1752,2187,627,31,596,338,258,2767,59,2708,1167,1541,650,15,635,247,388
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3245,161,3084,1467,1617,4093,167,3926,1683,2243,477,29,448,256,192,2750,112,2638,1144,1494,866,26,840,283,557
Glaris,112,4,108,42,66,140,4,136,46,90,26,1,25,13,12,93,3,90,29,61,21,.,21,4,17
Schaffhouse,214,6,208,115,93,258,9,249,131,118,42,.,42,25,17,175,5,170,90,80,41,4,37,16,21
Appenzell Rh.-Ext.,115,5,110,64,46,137,5,132,69,63,23,1,22,14,8,88,4,84,43,41,26,.,26,12,14
Appenzell Rh.-Int.,43,.,43,25,18,49,0,49,27,22,5,.,5,4,1,38,.,38,21,17,6,.,6,2,4
Saint-Gall,1321,65,1256,693,563,1632,66,1566,798,768,181,16,165,109,56,1131,43,1088,554,534,320,7,313,135,178
Grisons,756,46,710,218,492,1025,48,977,257,720,107,6,101,37,64,617,33,584,158,426,301,9,292,62,230
Thurgovie,684,35,649,310,339,852,35,817,355,462,93,5,88,54,34,608,24,584,249,335,151,6,145,52,93
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2361,86,2275,954,1321,2999,91,2908,1113,1795,308,18,290,164,126,2045,64,1981,762,1219,646,9,637,187,450
Lucerne,1210,42,1168,472,696,1551,46,1505,549,956,160,9,151,80,71,1071,32,1039,382,657,320,5,315,87,228
Uri,142,5,137,49,88,182,5,177,60,117,22,.,22,13,9,111,5,106,34,72,49,.,49,13,36
Schwytz,447,20,427,185,242,561,20,541,224,317,53,5,48,26,22,374,14,360,152,208,134,1,133,46,87
Obwald,130,6,124,67,57,165,6,159,72,87,19,1,18,14,4,110,5,105,45,60,36,.,36,13,23
Nidwald,116,6,110,63,47,143,6,137,79,58,15,1,14,10,4,101,4,97,55,42,27,1,26,14,12
Zoug,316,7,309,118,191,397,8,389,129,260,39,2,37,21,16,278,4,274,94,180,80,2,78,14,64
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1846,38,1808,630,1178,2445,41,2404,760,1644,194,5,189,102,87,1714,28,1686,524,1162,537,8,529,134,395
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,23773,901,22872,10599,12273,30102,952,29150,12396,16754,3437,216,3221,1864,1357,20346,593,19753,8354,11399,6319,143,6176,2178,3998
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5075,198,4877,2127,2750,6767,206,6561,2540,4021,776,51,725,443,282,4374,125,4249,1597,2652,1617,30,1587,500,1087
Vaud,2807,89,2718,1046,1672,3811,92,3719,1258,2461,347,20,327,170,157,2494,62,2432,820,1612,970,10,960,268,692
Valais,902,69,833,430,403,1241,74,1167,559,608,149,11,138,77,61,761,47,714,340,374,331,16,315,142,173
Genève,1366,40,1326,651,675,1715,40,1675,723,952,280,20,260,196,64,1119,16,1103,437,666,316,4,312,90,222
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5135,215,4920,2470,2450,6451,226,6225,2884,3341,644,49,595,342,253,4485,139,4346,2048,2298,1322,38,1284,494,790
Berne,3171,117,3054,1555,1499,3894,122,3772,1782,1990,357,26,331,202,129,2785,76,2709,1315,1394,752,20,732,265,467
Fribourg,603,33,570,262,308,800,38,762,315,447,74,7,67,35,32,510,23,487,209,278,216,8,208,71,137
Soleure,644,30,614,346,268,815,31,784,410,374,93,9,84,53,31,581,21,560,280,280,141,1,140,77,63
Neuchâtel,474,16,458,177,281,615,16,599,216,383,95,5,90,36,54,390,9,381,135,246,130,2,128,45,83
Jura,243,19,224,130,94,327,19,308,161,147,25,2,23,16,7,219,10,209,109,100,83,7,76,36,40
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2788,95,2693,1152,1541,3357,100,3257,1306,1951,427,28,399,191,208,2345,58,2287,909,1378,585,14,571,206,365
Bâle-Ville,691,14,677,192,485,807,15,792,207,585,171,9,162,52,110,520,6,514,134,380,116,.,116,21,95
Bâle-Campagne,617,19,598,290,308,767,19,748,342,406,84,4,80,43,37,535,14,521,235,286,148,1,147,64,83
Argovie,1480,62,1418,670,748,1783,66,1717,757,960,172,15,157,96,61,1290,38,1252,540,712,321,13,308,121,187
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3369,109,3260,1814,1446,3997,113,3884,2091,1793,597,25,572,373,199,2717,79,2638,1384,1254,683,9,674,334,340
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3251,131,3120,1438,1682,4202,142,4060,1720,2340,461,30,431,250,181,2746,89,2657,1146,1511,995,23,972,324,648
Glaris,117,2,115,49,66,133,2,131,53,78,11,.,11,5,6,98,2,96,44,52,24,.,24,4,20
Schaffhouse,159,2,157,87,70,192,2,190,98,92,18,1,17,9,8,145,1,144,74,70,29,.,29,15,14
Appenzell Rh.-Ext.,113,4,109,63,46,141,4,137,74,63,21,2,19,13,6,95,2,93,50,43,25,.,25,11,14
Appenzell Rh.-Int.,36,1,35,11,24,40,1,39,11,28,10,1,9,4,5,26,.,26,6,20,4,.,4,1,3
Saint-Gall,1404,58,1346,727,619,1786,61,1725,864,861,209,15,194,129,65,1198,35,1163,591,572,379,11,368,144,224
Grisons,774,35,739,217,522,1082,39,1043,269,774,108,5,103,43,60,611,25,586,146,440,363,9,354,80,274
Thurgovie,648,29,619,284,335,828,33,795,351,444,84,6,78,47,31,573,24,549,235,314,171,3,168,69,99
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2368,106,2262,1011,1251,3007,115,2892,1172,1720,321,21,300,174,126,2065,73,1992,809,1183,621,21,600,189,411
Lucerne,1227,46,1181,518,663,1553,49,1504,594,910,161,5,156,93,63,1090,36,1054,406,648,302,8,294,95,199
Uri,146,13,133,48,85,190,16,174,63,111,15,1,14,9,5,129,10,119,41,78,46,5,41,13,28
Schwytz,421,23,398,196,202,565,26,539,236,303,61,8,53,34,19,357,12,345,159,186,147,6,141,43,98
Obwald,151,8,143,66,77,178,8,170,74,96,23,2,21,15,6,124,5,119,51,68,31,1,30,8,22
Nidwald,96,5,91,42,49,110,5,105,48,57,16,2,14,5,9,79,3,76,38,38,15,.,15,5,10
Zoug,327,11,316,141,175,411,11,400,157,243,45,3,42,18,24,286,7,279,114,165,80,1,79,25,54
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1787,47,1740,587,1153,2321,50,2271,683,1588,211,12,199,91,108,1614,30,1584,461,1123,496,8,488,131,357
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,24700,950,23750,10942,12808,31380,1034,30346,12703,17643,3613,197,3416,1962,1454,21017,667,20350,8516,11834,6750,170,6580,2225,4355
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5265,240,5025,2283,2742,7224,261,6963,2743,4220,836,53,783,474,309,4537,153,4384,1707,2677,1851,55,1796,562,1234
Vaud,2936,123,2813,1126,1687,4091,130,3961,1360,2601,408,27,381,195,186,2567,78,2489,867,1622,1116,25,1091,298,793
Valais,878,63,815,418,397,1237,74,1163,554,609,132,10,122,70,52,750,44,706,336,370,355,20,335,148,187
Genève,1451,54,1397,739,658,1896,57,1839,829,1010,296,16,280,209,71,1220,31,1189,504,685,380,10,370,116,254
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5463,216,5247,2645,2602,6847,241,6606,3047,3559,723,28,695,422,273,4620,164,4456,2098,2358,1504,49,1455,527,928
Berne,3437,120,3317,1630,1687,4239,131,4108,1838,2270,422,16,406,257,149,2920,89,2831,1283,1548,897,26,871,298,573
Fribourg,597,35,562,308,254,786,40,746,371,375,84,5,79,52,27,497,27,470,240,230,205,8,197,79,118
Soleure,675,19,656,378,278,829,24,805,433,372,92,1,91,54,37,575,19,556,308,248,162,4,158,71,87
Neuchâtel,522,27,495,210,285,686,30,656,249,407,91,4,87,42,45,434,18,416,164,252,161,8,153,43,110
Jura,232,15,217,119,98,307,16,291,156,135,34,2,32,17,15,194,11,183,103,80,79,3,76,36,40
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2944,105,2839,1144,1695,3502,109,3393,1291,2102,464,21,443,211,232,2475,78,2397,908,1489,563,10,553,172,381
Bâle-Ville,802,8,794,212,582,910,8,902,223,679,209,4,205,79,126,593,4,589,130,459,108,.,108,14,94
Bâle-Campagne,573,29,544,269,275,699,30,669,311,358,77,4,73,38,35,495,22,473,225,248,127,4,123,48,75
Argovie,1569,68,1501,663,838,1893,71,1822,757,1065,178,13,165,94,71,1387,52,1335,553,782,328,6,322,110,212
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3489,113,3376,1872,1504,4144,120,4024,2130,1894,616,30,586,393,193,2833,78,2755,1404,1351,695,12,683,333,350
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3403,142,3261,1507,1754,4391,157,4234,1768,2466,483,38,445,237,208,2874,91,2783,1216,1567,1034,28,1006,315,691
Glaris,111,3,108,55,53,145,4,141,67,74,17,1,16,9,7,94,1,93,41,52,34,2,32,17,15
Schaffhouse,205,7,198,107,91,249,7,242,123,119,34,1,33,16,17,172,5,167,89,78,43,1,42,18,24
Appenzell Rh.-Ext.,135,7,128,76,52,160,8,152,85,67,25,4,21,11,10,109,3,106,62,44,26,1,25,12,13
Appenzell Rh.-Int.,46,3,43,32,11,49,3,46,34,12,11,1,10,6,4,30,2,28,21,7,8,.,8,7,1
Saint-Gall,1470,64,1406,731,675,1820,72,1748,845,903,221,17,204,118,86,1233,40,1193,587,606,366,15,351,140,211
Grisons,804,28,776,233,543,1179,32,1147,296,851,98,7,91,32,59,679,19,660,191,469,402,6,396,73,323
Thurgovie,632,30,602,273,329,789,31,758,318,440,77,7,70,45,25,557,21,536,225,311,155,3,152,48,104
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2433,92,2341,984,1357,3058,99,2959,1127,1832,291,19,272,149,123,2144,70,2074,792,1282,623,10,613,186,427
Lucerne,1337,48,1289,539,750,1665,49,1616,603,1013,169,7,162,86,76,1175,38,1137,425,712,321,4,317,92,225
Uri,137,7,130,36,94,173,7,166,43,123,18,1,17,4,13,112,5,107,27,80,43,1,42,12,30
Schwytz,427,18,409,180,229,556,19,537,219,318,42,5,37,26,11,392,12,380,152,228,122,2,120,41,79
Obwald,97,9,88,34,54,129,14,115,39,76,20,3,17,7,10,77,8,69,25,44,32,3,29,7,22
Nidwald,114,5,109,58,51,135,5,130,64,66,14,2,12,8,4,93,3,90,44,46,28,.,28,12,16
Zoug,321,5,316,137,179,400,5,395,159,236,28,1,27,18,9,295,4,291,119,172,77,.,77,22,55
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1703,42,1661,507,1154,2214,47,2167,597,1570,200,8,192,76,116,1534,33,1501,391,1110,480,6,474,130,344
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,24302,833,23469,11016,12453,30735,908,29827,12823,17004,3405,191,3214,1804,1410,20784,551,20233,8724,11509,6546,166,6380,2295,4085
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5332,183,5149,2338,2811,7141,195,6946,2734,4212,830,43,787,435,352,4612,120,4492,1779,2713,1699,32,1667,520,1147
Vaud,2912,93,2819,1116,1703,3929,97,3832,1287,2545,380,22,358,169,189,2553,58,2495,861,1634,996,17,979,257,722
Valais,890,56,834,495,339,1211,61,1150,642,508,132,11,121,75,46,762,39,723,410,313,317,11,306,157,149
Genève,1530,34,1496,727,769,2001,37,1964,805,1159,318,10,308,191,117,1297,23,1274,508,766,386,4,382,106,276
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5375,192,5183,2711,2472,6853,208,6645,3215,3430,668,39,629,381,248,4652,127,4525,2225,2300,1533,42,1491,609,882
Berne,3368,96,3272,1659,1613,4238,104,4134,1911,2223,402,22,380,229,151,2911,54,2857,1369,1488,925,28,897,313,584
Fribourg,628,32,596,347,249,844,33,811,447,364,92,8,84,51,33,535,22,513,276,237,217,3,214,120,94
Soleure,668,21,647,386,261,855,22,833,448,385,57,3,54,42,12,625,18,607,331,276,173,1,172,75,97
Neuchâtel,510,28,482,227,255,647,32,615,283,332,94,4,90,43,47,404,20,384,171,213,149,8,141,69,72
Jura,201,15,186,92,94,269,17,252,126,126,23,2,21,16,5,177,13,164,78,86,69,2,67,32,35
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2847,91,2756,1160,1596,3382,95,3287,1285,2002,391,27,364,189,175,2411,56,2355,912,1443,580,12,568,184,384
Bâle-Ville,777,10,767,217,550,864,10,854,223,631,176,5,171,75,96,584,5,579,131,448,104,.,104,17,87
Bâle-Campagne,542,19,523,278,245,673,21,652,317,335,60,6,54,32,22,476,14,462,233,229,137,1,136,52,84
Argovie,1528,62,1466,665,801,1845,64,1781,745,1036,155,16,139,82,57,1351,37,1314,548,766,339,11,328,115,213
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3471,95,3376,1785,1591,4046,107,3939,1995,1944,600,31,569,352,217,2783,54,2729,1347,1382,663,22,641,296,345
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3224,131,3093,1426,1667,4161,139,4022,1729,2293,438,22,416,225,191,2735,93,2642,1168,1474,988,24,964,336,628
Glaris,132,7,125,61,64,187,7,180,86,94,17,1,16,9,7,124,4,120,58,62,46,2,44,19,25
Schaffhouse,199,7,192,105,87,239,7,232,124,108,30,1,29,17,12,170,5,165,89,76,39,1,38,18,20
Appenzell Rh.-Ext.,139,12,127,71,56,174,12,162,88,74,25,5,20,12,8,109,7,102,57,45,40,.,40,19,21
Appenzell Rh.-Int.,49,4,45,20,25,64,4,60,23,37,3,.,3,1,2,45,4,41,17,24,16,.,16,5,11
Saint-Gall,1320,47,1273,678,595,1613,49,1564,796,768,213,9,204,116,88,1066,31,1035,535,500,334,9,325,145,180
Grisons,790,31,759,225,534,1137,36,1101,301,800,89,1,88,35,53,671,27,644,182,462,377,8,369,84,285
Thurgovie,595,23,572,266,306,747,24,723,311,412,61,5,56,35,21,550,15,535,230,305,136,4,132,46,86
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2353,86,2267,1011,1256,2957,100,2857,1179,1678,266,13,253,127,126,2074,63,2011,837,1174,617,24,593,215,378
Lucerne,1254,34,1220,534,686,1531,39,1492,598,894,137,7,130,61,69,1108,25,1083,442,641,286,7,279,95,184
Uri,164,6,158,53,105,235,7,228,72,156,22,.,22,13,9,145,3,142,40,102,68,4,64,19,45
Schwytz,425,26,399,184,215,550,30,520,220,300,49,4,45,24,21,356,19,337,147,190,145,7,138,49,89
Obwald,126,5,121,60,61,174,7,167,76,91,14,1,13,8,5,107,3,104,45,59,53,3,50,23,27
Nidwald,88,6,82,48,34,106,6,100,56,44,9,.,9,4,5,76,6,70,44,26,21,.,21,8,13
Zoug,296,9,287,132,155,361,11,350,157,193,35,1,34,17,17,282,7,275,119,156,44,3,41,21,20
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1700,55,1645,585,1060,2195,64,2131,686,1445,212,16,196,95,101,1517,38,1479,456,1023,466,10,456,135,321
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,25076,1004,24072,11672,12400,31830,1101,30729,13656,17073,3766,218,3548,2070,1478,21265,690,20575,9063,11512,6799,193,6606,2523,4083
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5193,233,4960,2415,2545,7133,255,6878,2924,3954,823,41,782,493,289,4480,169,4311,1806,2505,1830,45,1785,625,1160
Vaud,2945,124,2821,1182,1639,4089,133,3956,1413,2543,406,18,388,208,180,2586,90,2496,905,1591,1097,25,1072,300,772
Valais,899,59,840,534,306,1288,65,1223,722,501,148,10,138,88,50,752,44,708,429,279,388,11,377,205,172
Genève,1349,50,1299,699,600,1756,57,1699,789,910,269,13,256,197,59,1142,35,1107,472,635,345,9,336,120,216
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5380,252,5128,2736,2392,6837,282,6555,3198,3357,756,57,699,445,254,4611,176,4435,2181,2254,1470,49,1421,572,849
Berne,3344,132,3212,1688,1524,4184,146,4038,1926,2112,458,28,430,269,161,2852,91,2761,1322,1439,874,27,847,335,512
Fribourg,603,50,553,307,246,817,56,761,393,368,90,11,79,50,29,527,37,490,258,232,200,8,192,85,107
Soleure,674,28,646,381,265,816,30,786,426,360,87,7,80,58,22,578,21,557,300,257,151,2,149,68,81
Neuchâtel,547,29,518,251,267,725,31,694,309,385,96,10,86,54,32,463,14,449,204,245,166,7,159,51,108
Jura,212,13,199,109,90,295,19,276,144,132,25,1,24,14,10,191,13,178,97,81,79,5,74,33,41
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,3038,102,2936,1284,1652,3648,110,3538,1451,2087,444,19,425,195,230,2587,79,2508,1044,1464,617,12,605,212,393
Bâle-Ville,831,9,822,240,582,935,10,925,247,678,203,2,201,79,122,606,7,599,143,456,126,1,125,25,100
Bâle-Campagne,602,16,586,309,277,738,18,720,353,367,70,4,66,32,34,530,13,517,260,257,138,1,137,61,76
Argovie,1605,77,1528,735,793,1975,82,1893,851,1042,171,13,158,84,74,1451,59,1392,641,751,353,10,343,126,217
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3844,109,3735,2015,1720,4527,115,4412,2268,2144,694,36,658,397,261,3086,65,3021,1507,1514,747,14,733,364,369
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3350,161,3189,1493,1696,4303,179,4124,1787,2337,517,33,484,273,211,2759,104,2655,1150,1505,1027,42,985,364,621
Glaris,124,5,119,50,69,146,5,141,60,81,24,1,23,10,13,95,4,91,37,54,27,.,27,13,14
Schaffhouse,186,5,181,89,92,232,6,226,103,123,40,1,39,17,22,142,3,139,69,70,50,2,48,17,31
Appenzell Rh.-Ext.,137,7,130,90,40,152,7,145,97,48,30,3,27,23,4,101,3,98,62,36,21,1,20,12,8
Appenzell Rh.-Int.,40,1,39,21,18,55,1,54,22,32,7,.,7,5,2,30,1,29,15,14,18,.,18,2,16
Saint-Gall,1449,65,1384,701,683,1813,75,1738,814,924,215,13,202,119,83,1197,45,1152,540,612,401,17,384,155,229
Grisons,789,50,739,273,466,1117,54,1063,378,685,124,8,116,51,65,645,29,616,213,403,348,17,331,114,217
Thurgovie,625,28,597,269,328,788,31,757,313,444,77,7,70,48,22,549,19,530,214,316,162,5,157,51,106
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2559,95,2464,1151,1313,3184,102,3082,1339,1743,323,23,300,173,127,2189,64,2125,909,1216,672,15,657,257,400
Lucerne,1347,51,1296,548,748,1633,58,1575,630,945,173,11,162,94,68,1157,35,1122,423,699,303,12,291,113,178
Uri,135,3,132,52,80,180,3,177,56,121,18,1,17,8,9,108,2,106,35,71,54,.,54,13,41
Schwytz,495,21,474,268,206,660,21,639,329,310,67,5,62,41,21,407,14,393,212,181,186,2,184,76,108
Obwald,136,5,131,66,65,163,5,158,80,78,17,1,16,5,11,113,4,109,61,48,33,.,33,14,19
Nidwald,120,4,116,56,60,150,4,146,65,81,6,1,5,5,.,115,3,112,46,66,29,.,29,14,15
Zoug,326,11,315,161,154,398,11,387,179,208,42,4,38,20,18,289,6,283,132,151,67,1,66,27,39
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1712,52,1660,578,1082,2198,58,2140,689,1451,209,9,200,94,106,1553,33,1520,466,1054,436,16,420,129,291
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,26223,1059,25164,12711,12453,33630,1159,32471,14894,17577,3966,241,3725,2269,1456,22202,708,21494,9863,11631,7462,210,7252,2762,4490
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5432,200,5232,2619,2613,7414,213,7201,3132,4069,878,48,830,530,300,4713,124,4589,2002,2587,1823,41,1782,600,1182
Vaud,2998,89,2909,1220,1689,4132,96,4036,1463,2573,422,18,404,216,188,2633,57,2576,956,1620,1077,21,1056,291,765
Valais,936,60,876,598,278,1314,64,1250,752,498,142,15,127,100,27,810,36,774,474,300,362,13,349,178,171
Genève,1498,51,1447,801,646,1968,53,1915,917,998,314,15,299,214,85,1270,31,1239,572,667,384,7,377,131,246
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5714,276,5438,2983,2455,7256,297,6959,3460,3499,780,60,720,447,273,4912,182,4730,2403,2327,1564,55,1509,610,899
Berne,3563,154,3409,1856,1553,4426,165,4261,2123,2138,458,40,418,264,154,3052,91,2961,1518,1443,916,34,882,341,541
Fribourg,638,46,592,350,242,863,50,813,433,380,74,5,69,53,16,565,34,531,279,252,224,11,213,101,112
Soleure,732,37,695,410,285,934,38,896,463,433,102,10,92,53,39,668,25,643,342,301,164,3,161,68,93
Neuchâtel,549,17,532,257,275,704,19,685,301,384,115,2,113,56,57,416,14,402,183,219,173,3,170,62,108
Jura,232,22,210,110,100,329,25,304,140,164,31,3,28,21,7,211,18,193,81,112,87,4,83,38,45
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,3261,116,3145,1355,1790,3885,120,3765,1522,2243,486,34,452,226,226,2736,71,2665,1064,1601,663,15,648,232,416
Bâle-Ville,881,14,867,281,586,991,14,977,295,682,185,6,179,77,102,686,7,679,189,490,120,1,119,29,90
Bâle-Campagne,694,19,675,350,325,860,19,841,393,448,110,4,106,69,37,573,14,559,254,305,177,1,176,70,106
Argovie,1686,83,1603,724,879,2034,87,1947,834,1113,191,24,167,80,87,1477,50,1427,621,806,366,13,353,133,220
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3867,116,3751,2193,1558,4643,123,4520,2482,2038,737,35,702,467,235,3025,78,2947,1572,1375,881,10,871,443,428
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3694,190,3504,1713,1791,4927,228,4699,2102,2597,514,37,477,286,191,3086,132,2954,1352,1602,1327,59,1268,464,804
Glaris,122,10,112,53,59,171,11,160,66,94,19,3,16,10,6,110,7,103,40,63,42,1,41,16,25
Schaffhouse,248,7,241,110,131,303,9,294,120,174,38,2,36,18,18,205,4,201,89,112,60,3,57,13,44
Appenzell Rh.-Ext.,161,6,155,103,52,201,7,194,117,77,27,2,25,20,5,132,4,128,77,51,42,1,41,20,21
Appenzell Rh.-Int.,44,1,43,22,21,51,1,50,27,23,9,.,9,7,2,31,1,30,15,15,11,.,11,5,6
Saint-Gall,1607,84,1523,797,726,2068,96,1972,980,992,238,18,220,139,81,1308,57,1251,626,625,522,21,501,215,286
Grisons,776,41,735,280,455,1181,53,1128,390,738,91,3,88,46,42,658,30,628,222,406,432,20,412,122,290
Thurgovie,736,41,695,348,347,952,51,901,402,499,92,9,83,46,37,642,29,613,283,330,218,13,205,73,132
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2591,116,2475,1207,1268,3258,127,3131,1383,1748,344,21,323,197,126,2209,86,2123,934,1189,705,20,685,252,433
Lucerne,1373,56,1317,623,694,1726,62,1664,708,956,200,8,192,116,76,1182,42,1140,480,660,344,12,332,112,220
Uri,162,9,153,48,105,208,9,199,51,148,13,1,12,7,5,136,7,129,31,98,59,1,58,13,45
Schwytz,462,25,437,249,188,615,26,589,298,291,55,6,49,33,16,395,17,378,200,178,165,3,162,65,97
Obwald,138,4,134,56,78,165,4,161,67,94,17,2,15,10,5,117,2,115,40,75,31,.,31,17,14
Nidwald,122,5,117,66,51,148,5,143,75,68,10,1,9,6,3,103,3,100,53,47,35,1,34,16,18
Zoug,334,17,317,165,152,396,21,375,184,191,49,3,46,25,21,276,15,261,130,131,71,3,68,29,39
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1664,45,1619,641,978,2247,51,2196,813,1383,227,6,221,116,105,1521,35,1486,536,950,499,10,489,161,328
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,25535,1076,24459,12253,12206,32550,1192,31358,14361,16997,4104,279,3825,2325,1500,21318,686,20632,9407,11225,7128,227,6901,2629,4272
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5484,216,5268,2563,2705,7436,240,7196,3049,4147,881,59,822,533,289,4680,132,4548,1905,2643,1875,49,1826,611,1215
Vaud,2914,98,2816,1193,1623,4068,114,3954,1393,2561,392,20,372,216,156,2555,63,2492,900,1592,1121,31,1090,277,813
Valais,1027,64,963,588,375,1444,70,1374,784,590,146,17,129,88,41,858,41,817,467,350,440,12,428,229,199
Genève,1543,54,1489,782,707,1924,56,1868,872,996,343,22,321,229,92,1267,28,1239,538,701,314,6,308,105,203
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5623,279,5344,2930,2414,7086,293,6793,3397,3396,797,66,731,464,267,4747,193,4554,2324,2230,1542,34,1508,609,899
